 

stn;time;rsd700m0
VSJEI;201411;0
VSJEI;201412;0
VSJEI;201501;0
VSJEI;201502;0
VSJEI;201503;0
VSJEI;201504;0
VSJEI;201505;0
VSJEI;201506;0
VSJEI;201507;0
VSJEI;201508;0
VSJEI;201509;0
VSJEI;201510;0
VSJEI;201511;0
VSJEI;201512;0
VSJEI;201601;0
VSJEI;201602;0
VSJEI;201603;0
VSJEI;201604;0
VSJEI;201605;0
VSJEI;201606;0
VSJEI;201607;0
VSJEI;201608;0
VSJEI;201609;0
VSJEI;201610;0
VSJEI;201611;0
VSJEI;201612;0
VSJEI;201701;0
VSJEI;201702;0
VSJEI;201703;0
VSJEI;201704;0
VSJEI;201705;0
VSJEI;201706;0
VSJEI;201707;0
VSJEI;201708;0
VSJEI;201709;0
VSJEI;201710;0
VSJEI;201711;0
VSJEI;201712;0
VSJEI;201801;0
VSJEI;201802;0
VSJEI;201803;0
VSJEI;201804;0
VSJEI;201805;0
VSJEI;201806;0
VSJEI;201807;0
VSJEI;201808;0
VSJEI;201809;0
VSJEI;201810;1
VSJEI;201811;0
VSJEI;201812;0
VSJEI;201901;0
VSJEI;201902;0
VSJEI;201903;0
VSJEI;201904;0
VSJEI;201905;0
VSJEI;201906;0
VSJEI;201907;0
VSJEI;201908;0
VSJEI;201909;0
VSJEI;201910;0
VSJEI;201911;0
VSJEI;201912;0
VSJEI;202001;0
VSJEI;202002;0
VSJEI;202003;0
VSJEI;202004;0
VSJEI;202005;0
VSJEI;202006;0
VSJEI;202007;0
VSJEI;202008;0
VSJEI;202009;0
VSJEI;202010;0
VSJEI;202011;0
VSJEI;202012;0
VSJEI;202101;0
VSJEI;202102;0
VSJEI;202103;0
