 

stn;time;rsd700m0
BERIF;201701;0
BERIF;201702;0
BERIF;201703;0
BERIF;201704;0
BERIF;201705;0
BERIF;201706;0
BERIF;201707;0
BERIF;201708;0
BERIF;201709;0
BERIF;201710;0
BERIF;201711;0
BERIF;201712;0
BERIF;201801;0
BERIF;201802;0
BERIF;201803;0
BERIF;201804;0
BERIF;201805;0
BERIF;201806;0
BERIF;201807;0
BERIF;201808;0
BERIF;201809;0
BERIF;201810;0
BERIF;201811;0
BERIF;201812;0
BERIF;201901;0
BERIF;201902;0
BERIF;201903;0
BERIF;201904;0
BERIF;201905;0
BERIF;201906;0
BERIF;201907;0
BERIF;201908;0
