 

stn;time;rsd300m0
DLOBH;201605;1
DLOBH;201606;1
DLOBH;201607;1
DLOBH;201608;0
DLOBH;201609;0
DLOBH;201610;0
DLOBH;201611;0
DLOBH;201612;0
DLOBH;201701;0
DLOBH;201702;0
DLOBH;201703;0
DLOBH;201704;0
DLOBH;201705;0
DLOBH;201706;0
DLOBH;201707;1
DLOBH;201708;0
DLOBH;201709;0
DLOBH;201710;0
DLOBH;201711;0
DLOBH;201712;0
DLOBH;201801;0
DLOBH;201802;0
DLOBH;201803;0
DLOBH;201804;0
DLOBH;201805;0
DLOBH;201806;0
DLOBH;201807;2
DLOBH;201808;1
DLOBH;201809;0
DLOBH;201810;0
DLOBH;201811;0
DLOBH;201812;0
DLOBH;201901;0
DLOBH;201902;0
DLOBH;201903;0
DLOBH;201904;0
DLOBH;201905;1
DLOBH;201906;0
DLOBH;201907;2
DLOBH;201908;0
DLOBH;201909;0
DLOBH;201910;0
DLOBH;201911;0
DLOBH;201912;0
DLOBH;202001;0
DLOBH;202002;2
DLOBH;202003;0
DLOBH;202004;1
DLOBH;202005;0
DLOBH;202006;2
DLOBH;202007;1
DLOBH;202008;2
DLOBH;202009;1
DLOBH;202010;1
DLOBH;202011;0
DLOBH;202012;0
DLOBH;202101;0
DLOBH;202102;0
DLOBH;202103;0
DLOBH;202104;0
DLOBH;202105;0
